361.7521287748002 394.6520304868141 781.1821470046916 187.25344337980496 14.0 5.176617133997422 546.0 -1.0 1 
366.22888236383307 403.59396450419865 782.0 193.16134703047464 11.0 5.230490800270466 550.0 1.0 1 
345.5002937418498 361.41254689176577 737.0425008782918 89.70381328546489 14.0 5.269828086051535 560.0 1.0 1 
323.19236684710467 331.8969891841339 641.0772312865083 52.40954133748096 14.0 5.403696863915051 490.0 1.0 1 
299.1904232912658 303.74915452869203 591.2236073571681 42.1055035547551 14.0 5.413192268794788 462.0 1.0 1 
274.3252009335658 276.35273053301773 506.97293244834424 31.93593964342739 14.0 5.486581426554679 406.0 1.0 1 
246.57803735243644 251.87949203267283 393.2056894753824 25.45502726618068 14.0 5.659126561856414 336.0 1.0 1 
214.28549564768412 233.83220109276127 343.1867971520589 25.22293926111098 14.0 5.755706004922191 294.0 1.0 1 
186.5507279112702 209.58439252809023 442.74405375228775 58.51172401589676 14.0 5.2942967043814315 252.0 1.0 0 
173.37554641153025 175.1445823589012 519.9025265777723 138.94354813910942 14.0 4.857324590384984 308.0 1.0 0 
174.73833820526247 138.26205909781802 561.1305967237349 250.6052256282935 14.0 4.483591667883388 462.0 1.0 1 
189.31343491770565 104.32849443993477 563.8806825165958 354.0125819721855 14.0 4.156971170898214 490.0 1.0 1 
213.0898250127451 76.05307512612768 533.157741421842 461.40452881586765 14.0 3.863447755216034 532.0 1.0 1 
243.7665405594092 55.467543789093966 447.2841244296472 528.975016083259 14.0 3.578562950658186 546.0 1.0 1 
293.1035872613856 39.1863658161003 378.1389505630184 548.7473596177251 14.0 3.3379037399197418 546.0 1.0 1 
357.89727820448286 38.915444506066265 267.4054112592128 565.0317628557924 14.0 3.0051498481939816 560.0 -1.0 1 
393.5927271542585 48.50567809173494 155.70239243358085 572.7830931057002 14.0 2.740744673631217 616.0 1.0 1 
425.7128112909752 66.79105245524957 65.41122418486378 535.1055777008332 14.0 2.5077293011178132 630.0 1.0 1 
453.11734694019555 91.6155970554466 33.86476189395603 495.17709568314785 14.0 2.341336679912655 630.0 1.0 1 
477.16412597905173 119.70878269909323 26.197977131020195 415.5178735659631 14.0 2.1742743009276495 574.0 1.0 1 
494.7585598628357 152.22256282121094 23.059349628806558 307.60927366897613 14.0 1.9193932826930844 560.0 1.0 1 
502.6371356231945 188.32538473009623 22.01603678590044 270.63247277107325 14.0 1.7161131762335482 574.0 1.0 1 
510.2487319479922 224.52977677029594 30.82311584653803 379.1727380627216 14.0 1.85150311325053 588.0 1.0 1 
523.1367855869223 259.2085926115732 57.066098339488065 481.3552866938353 14.0 1.9962860394089779 518.0 1.0 0 
540.0881087658598 292.0946160400936 123.48174254731492 542.9724981309827 14.0 2.0853573115344735 462.0 1.0 0 
559.7987822582734 324.5811403500547 153.80230830586413 553.0131719020471 15.5 2.0969654571960445 418.5 1.0 0 
575.9044418401721 357.8624684430488 103.93709609636545 512.834093739252 14.65625 1.910436900260888 469.0 1.0 0 
583.7553657637872 393.9718806381271 58.22035817283586 411.9218408571057 14.0 1.6496940126711053 476.0 1.0 0 
369.73596822020255 357.80588107195985 557.487794767626 496.5795421867034 14.0 4.075878794631523 364.0 1.0 1 
392.42913661140784 328.58754085427614 664.4193305485929 508.70490522765965 14.0 4.088162751370768 308.0 1.0 0 
411.5877457577797 296.9359543235885 735.0732581620983 427.0874551116368 14.0 4.261306551975531 350.0 1.0 0 
423.1252403947416 261.78973013585454 759.5362353569237 317.9670484213368 14.0 4.5000952149434825 420.0 1.0 1 
426.76835327935964 224.9784473410059 770.2768877491665 206.52445266893287 14.0 4.719631506435858 322.0 1.0 0 
422.40610073664516 188.24463816733936 760.0071322139108 96.70920409866794 14.0 4.932275024056162 336.0 1.0 0 
410.8492491851895 153.1003020060966 691.078875018557 31.23293059275518 14.0 5.105544595912716 364.0 1.0 1 
397.21811814162635 118.71358576991301 688.9560023573214 38.24154753990133 14.0 5.01129178428097 266.0 1.0 0 
